price,spread,returns
684.9,6.0,0.0016804884676684326
657.55,15.349999999999966,-0.040752035415885624
641.3,8.974999999999966,-0.02502344063315672
659.9,13.524999999999977,0.02859094223455884
654.65,6.175000000000011,-0.007987566715613651
633.5,12.575000000000045,-0.03284074191256856
645.5,11.699999999999989,0.018765210525503492
647.25,6.0,0.002707408344949782
637.85,5.650000000000034,-0.014629472647347938
637.15,5.625,-0.001098039326010982
638.6,11.399999999999977,0.0022731736223934925
648.25,5.649999999999977,0.014998144138092192
642.75,8.224999999999966,-0.008520578272774923
640.3,4.850000000000023,-0.0038190296212424054
638.7,3.875,-0.0025019559572129154
637.65,7.099999999999966,-0.0016453170946348077
611.75,13.649999999999977,-0.041465841150127795
616.05,5.225000000000023,0.007004426747896101
614.0,6.650000000000034,-0.003333200923534773
