date,price,spread,returns
2025-11-14 09:15:00+05:30,655.2,52.950000000000045,0.015535189000663757
2025-11-14 09:20:00+05:30,622.45,16.375,-0.051277228711064764
2025-11-14 09:25:00+05:30,675.95,27.150000000000034,0.08245580498261947
2025-11-14 09:30:00+05:30,699.3,18.674999999999955,0.033960725899406616
2025-11-14 09:35:00+05:30,670.05,17.849999999999966,-0.04272749824358372
2025-11-14 09:40:00+05:30,683.75,10.674999999999955,0.02024001726995366
2025-11-14 09:45:00+05:30,673.05,9.074999999999989,-0.015772732646088975
2025-11-14 09:50:00+05:30,639.9,18.274999999999977,-0.05050770694468749
2025-11-14 09:55:00+05:30,654.65,13.524999999999977,0.02278882752834776
2025-11-14 10:00:00+05:30,630.25,16.525000000000034,-0.037984175605733105
